Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks,Strategy,RiskProfile,CostBps
2025-11-21,1101450.2742822354,0.0050171092872044465,0.0,0.0050171092872044465,0.0,20,BuyHold,,10.0
2025-11-28,1104133.938822194,0.0024364827015976864,0.0,0.0024364827015976864,0.0,20,BuyHold,,10.0
2025-12-05,1094890.3636413286,-0.008371787928850183,0.0,-0.008371787928850183,0.0,20,BuyHold,,10.0
2025-12-12,1092277.336449385,-0.002386565156399345,0.0,-0.002386565156399345,0.0,20,BuyHold,,10.0
2025-01-01,1003383.1627791993,0.0043875503295289775,0.001,0.003383162779199367,1.0,20,EqualWeight,,10.0
2025-01-08,984500.2119857616,-0.01879274929427721,2.7040978767444184e-05,-0.01881928209871009,0.027040978767444185,20,EqualWeight,,10.0
2025-01-15,987409.5799584903,0.0029742096198603907,1.8980647097685522e-05,0.0029551725203393886,0.018980647097685523,20,EqualWeight,,10.0
2025-01-22,983529.5094933119,-0.003910752236674919,1.8866634471736212e-05,-0.0039295450884136995,0.018866634471736213,20,EqualWeight,,10.0
2025-01-29,1012732.1144188769,0.029712594232892187,2.0348803437144074e-05,0.029691640813715336,0.020348803437144077,20,EqualWeight,,10.0
2025-02-04,977034.4580838267,-0.03522670769602543,2.2965055694117918e-05,-0.035248863768415406,0.02296505569411792,20,EqualWeight,,10.0
2025-02-11,975967.7132677218,-0.0010684663075943845,2.33777025387932e-05,-0.0010918190318456311,0.023377702538793198,20,EqualWeight,,10.0
2025-02-18,958599.890717834,-0.017783219848566567,1.2491124076511387e-05,-0.017795488840237517,0.012491124076511387,20,EqualWeight,,10.0
2025-02-25,945739.2106106366,-0.013398028211040858,1.8325782041429636e-05,-0.01341610846373753,0.018325782041429636,20,EqualWeight,,10.0
2025-03-05,953712.2719384703,0.008450909499005288,2.0231217423623525e-05,0.008430507309394208,0.020231217423623528,20,EqualWeight,,10.0
2025-03-12,974527.958853616,0.02184800257914321,2.157024670434915e-05,0.02182596106563328,0.02157024670434915,20,EqualWeight,,10.0
2025-03-21,983012.0134083632,0.008719318309542423,1.339225112078007e-05,0.00870580928712128,0.013392251120780067,20,EqualWeight,,10.0
2025-03-28,936313.4009267151,-0.0474910858023333,1.5277352215921074e-05,-0.04750563761650439,0.015277352215921074,20,EqualWeight,,10.0
2025-04-07,981759.666102489,0.048573242504370784,3.413418248866088e-05,0.0485374503139584,0.03413418248866088,20,EqualWeight,,10.0
2025-04-16,1013736.0887925503,0.03258926292496267,1.8151532602746746e-05,0.032570519847291424,0.018151532602746746,20,EqualWeight,,10.0
2025-04-24,1013460.8049846914,-0.0002534878110985739,1.8070491374619204e-05,-0.0002715537218238584,0.018070491374619205,20,EqualWeight,,10.0
2025-05-02,1000121.9527681405,-0.013140268032741265,2.170248063144347e-05,-0.013161685336960272,0.02170248063144347,20,EqualWeight,,10.0
2025-05-09,1032368.1562654697,0.03226151584093229,1.8642928718799566e-05,0.032242271463073235,0.018642928718799565,20,EqualWeight,,10.0
2025-05-16,1024074.6464017079,-0.008015463374352438,1.8163110068843504e-05,-0.008033480898677725,0.018163110068843503,20,EqualWeight,,10.0
2025-05-23,1018391.1938385813,-0.005540142960620553,9.753150753752971e-06,-0.005549842077524847,0.009753150753752972,20,EqualWeight,,10.0
2025-05-30,1024249.1313262244,0.00576415096021532,1.1933565728736322e-05,0.005752148607612195,0.011933565728736321,20,EqualWeight,,10.0
2025-06-06,1016078.8188039112,-0.007969314370328329,7.626516758305571e-06,-0.007976880108977125,0.007626516758305571,20,EqualWeight,,10.0
2025-06-13,1031585.772047981,0.015279198384903214,1.736771914499794e-05,0.015261565300932034,0.01736771914499794,20,EqualWeight,,10.0
2025-06-20,1048350.669508713,0.016266171539575547,1.4359173381325441e-05,0.0162515787974169,0.01435917338132544,20,EqualWeight,,10.0
2025-06-27,1042155.7314056344,-0.005894160517916025,1.5151995223648934e-05,-0.005909223204847658,0.015151995223648934,20,EqualWeight,,10.0
2025-07-04,1034853.8014861858,-0.0069932132672176905,1.3443874889544945e-05,-0.007006563126223053,0.013443874889544946,20,EqualWeight,,10.0
2025-07-11,1023663.2380061717,-0.010788666475686659,2.527228672886468e-05,-0.010813666108142939,0.025272286728864682,20,EqualWeight,,10.0
2025-07-18,1011126.0827112205,-0.012231693315968961,1.584397363832036e-05,-0.012247343490980778,0.01584397363832036,20,EqualWeight,,10.0
2025-07-25,1001035.3879029125,-0.009960493579623919,1.9359533459036787e-05,-0.009979660282574243,0.019359533459036786,20,EqualWeight,,10.0
2025-08-01,997955.7407523142,-0.0030512061545310276,2.533296080167657e-05,-0.003076461819246812,0.025332960801676567,20,EqualWeight,,10.0
2025-08-08,1019285.1201769235,0.02139070498444129,1.726416799397088e-05,0.02137307152372303,0.01726416799397088,20,EqualWeight,,10.0
2025-08-18,1025667.9244099018,0.0062781146317578695,1.597430495297105e-05,0.006262040038287342,0.01597430495297105,20,EqualWeight,,10.0
2025-08-25,1014188.8261769011,-0.011171877064010904,2.0175592185112862e-05,-0.01119182725696044,0.02017559218511286,20,EqualWeight,,10.0
2025-09-02,1017828.1423190468,0.0036047483642349665,1.6288702675037924e-05,0.0035884009448856613,0.016288702675037924,20,EqualWeight,,10.0
2025-09-09,1036920.490187662,0.018772609115993877,1.4409763553942933e-05,0.018757928843581295,0.014409763553942932,20,EqualWeight,,10.0
2025-09-16,1036326.0380098462,-0.0005550913884118103,1.820488831656355e-05,-0.0005732861713516613,0.01820488831656355,20,EqualWeight,,10.0
2025-09-23,1014056.0795959407,-0.02146956685090584,2.0202874406475023e-05,-0.021489335978349677,0.020202874406475023,20,EqualWeight,,10.0
2025-09-30,1034873.8488922255,0.02054285651462573,1.3372701982127222e-05,0.020529209099145573,0.01337270198212722,20,EqualWeight,,10.0
2025-10-08,1046496.1568748107,0.011250986277481667,2.0108116921962016e-05,0.011230651924412083,0.020108116921962016,20,EqualWeight,,10.0
2025-10-15,1077993.1884363764,0.03010988736609721,1.1920017636256954e-05,0.03009760843807241,0.011920017636256955,20,EqualWeight,,10.0
2025-10-23,1075804.4967067898,-0.0020149517714239673,1.541840479608244e-05,-0.0020303391088780653,0.01541840479608244,20,EqualWeight,,10.0
2025-10-30,1058623.9612773359,-0.015952747323982552,1.7473438101869886e-05,-0.01596994201274149,0.01747343810186989,20,EqualWeight,,10.0
2025-11-07,1082136.135721403,0.022227919171741828,1.74036076274773e-05,0.02221012871813066,0.0174036076274773,20,EqualWeight,,10.0
2025-11-14,1092601.6455469574,0.009690578541331707,1.923389548689144e-05,0.00967115825827003,0.019233895486891438,20,EqualWeight,,10.0
2025-11-21,1097897.3870745418,0.004857346752816349,1.038658915259382e-05,0.00484690971239865,0.010386589152593821,20,EqualWeight,,10.0
2025-11-28,1101073.491945397,0.002904350768945241,1.1419860720639676e-05,0.0028928977409432566,0.011419860720639677,20,EqualWeight,,10.0
2025-12-05,1091868.8380159487,-0.008343325928384382,1.652086440891612e-05,-0.008359708953836975,0.01652086440891612,20,EqualWeight,,10.0
2025-12-12,1089560.1659130552,-0.0021001390003783094,1.4313619508471242e-05,-0.0021144225592961696,0.014313619508471244,20,EqualWeight,,10.0
2025-01-01,1004490.737134274,0.005496233367641601,0.001,0.004490737134273948,1.0,10,RiskOnly,,10.0
2025-01-08,988323.9380209708,-0.015670439050564422,0.0004308351675886458,-0.01609452284191859,0.43083516758864576,10,RiskOnly,,10.0
2025-01-15,993223.0967327475,0.005349311714974991,0.0003901870950304687,0.004957037387546048,0.39018709503046867,10,RiskOnly,,10.0
2025-01-22,992778.088007196,-0.00020621608955728732,0.00024187887350162932,-0.0004480450837434091,0.24187887350162934,10,RiskOnly,,10.0
2025-01-29,1025104.3542866594,0.03280350871165183,0.00023439764299432782,0.03256142200353351,0.23439764299432783,10,RiskOnly,,10.0
2025-02-04,992183.0246393868,-0.03187156756097809,0.00025155052802684904,-0.032115100779355865,0.251550528026849,10,RiskOnly,,10.0
2025-02-11,987126.9125814333,-0.004886677440554377,0.0002102971635488121,-0.005095946949698282,0.21029716354881212,10,RiskOnly,,10.0
2025-02-18,967494.4975927095,-0.01950441583396978,0.0003916639663867991,-0.019888440623488934,0.39166396638679907,10,RiskOnly,,10.0
2025-02-25,956710.1219585832,-0.010947473947711006,0.00020143614556139805,-0.011146704876316749,0.20143614556139802,10,RiskOnly,,10.0
2025-03-05,976553.3795990128,0.020950002008925495,0.000204577099282288,0.020741139019002208,0.204577099282288,10,RiskOnly,,10.0
2025-03-12,995648.3192918997,0.01978474217359305,0.0002268530834172072,0.019553400860409242,0.2268530834172072,10,RiskOnly,,10.0
2025-03-21,1009340.1125225638,0.013784083054996232,3.20059231196318e-05,0.013751635959574182,0.032005923119631796,10,RiskOnly,,10.0
2025-03-28,971821.650174083,-0.036977504029626074,0.0002012148174782214,-0.03717127842538026,0.20121481747822137,10,RiskOnly,,10.0
2025-04-07,1027827.819330101,0.05784680463304159,0.00020486391769739383,0.05763008999232078,0.20486391769739384,10,RiskOnly,,10.0
2025-04-16,1052379.0391374426,0.024137442073033366,0.0002450176595687137,0.023886510313899878,0.24501765956871369,10,RiskOnly,,10.0
2025-04-24,1062460.1322791672,0.009773793819624288,0.00019257494153869878,0.009579336690312079,0.19257494153869878,10,RiskOnly,,10.0
2025-05-02,1042170.085422747,-0.018881447344668234,0.00021993664289023904,-0.019097231265416514,0.21993664289023906,10,RiskOnly,,10.0
2025-05-09,1080963.662255763,0.03761434069711789,0.000376340742576609,0.037223844145631846,0.376340742576609,10,RiskOnly,,10.0
2025-05-16,1069540.4963142155,-0.01017031050863526,0.0004013475868384985,-0.010567576265893774,0.4013475868384985,10,RiskOnly,,10.0
2025-05-23,1061389.3428967097,-0.007612535135215648,8.704374527295541e-06,-0.007621173247385982,0.008704374527295541,10,RiskOnly,,10.0
2025-05-30,1066615.9373891433,0.004949531740114033,2.5112203244419697e-05,0.004924295243222687,0.025112203244419692,10,RiskOnly,,10.0
2025-06-06,1047486.8956110573,-0.017736170996410783,0.00020173663943769932,-0.017934329600315158,0.20173663943769934,10,RiskOnly,,10.0
2025-06-13,1066314.6528109387,0.01800929658860584,3.445859960641986e-05,0.017974217413859073,0.034458599606419865,10,RiskOnly,,10.0
2025-06-20,1086628.7742471562,0.019069716834162254,1.858654408059586e-05,0.019050775849949186,0.01858654408059586,10,RiskOnly,,10.0
2025-06-27,1086874.4428717974,0.0004390474709616843,0.0002128707055696518,0.00022608330504714225,0.21287070556965182,10,RiskOnly,,10.0
2025-07-04,1083675.7445074876,-0.0027112741769614868,0.00023238060105164245,-0.002943024730490351,0.23238060105164243,10,RiskOnly,,10.0
2025-07-11,1078439.8587052408,-0.004391902216040688,0.00044163562816971417,-0.004831598223716371,0.4416356281697142,10,RiskOnly,,10.0
2025-07-18,1072567.8626367815,-0.005232171273110375,0.0002138465719071324,-0.005444898963127165,0.21384657190713238,10,RiskOnly,,10.0
2025-07-25,1081549.988690462,0.008616126123379475,0.0002396484670941346,0.008374412814867505,0.23964846709413462,10,RiskOnly,,10.0
2025-08-01,1077112.028681606,-0.0038827140385925274,0.00022147913187132485,-0.004103333230329298,0.22147913187132487,10,RiskOnly,,10.0
2025-08-08,1098117.5482623181,0.020099628006418957,0.0005861430986299869,0.019501703649547952,0.5861430986299869,10,RiskOnly,,10.0
2025-08-18,1096559.7135278878,-0.001221013359811951,0.0001978693849107429,-0.001418641143560162,0.1978693849107429,10,RiskOnly,,10.0
2025-08-25,1084231.653894592,-0.010841837210389116,0.0004050423871836662,-0.011242488193947575,0.4050423871836662,10,RiskOnly,,10.0
2025-09-02,1083800.0692052103,-0.00035340823875107397,4.4663337344485844e-05,-0.00039805579170415495,0.04466333734448584,10,RiskOnly,,10.0
2025-09-09,1106321.3585600764,0.02098191617046763,0.00019783540500245412,0.020779929799581875,0.1978354050024541,10,RiskOnly,,10.0
2025-09-16,1108412.0917387807,0.0019237175187942768,3.3846013289001804e-05,0.0018898063953365352,0.0338460132890018,10,RiskOnly,,10.0
2025-09-23,1090781.9626753419,-0.015534335950130318,0.0003772779109516476,-0.015905753099266673,0.3772779109516476,10,RiskOnly,,10.0
2025-09-30,1098480.5112173527,0.0072578032142216475,0.00019853696370503732,0.007057825308303345,0.19853696370503732,10,RiskOnly,,10.0
2025-10-08,1111506.7886320874,0.012073494668629614,0.00021247822469438598,0.011858451089222122,0.21247822469438596,10,RiskOnly,,10.0
2025-10-15,1139926.6665609686,0.025603021519333247,3.33819974028787e-05,0.02556878484193259,0.0333819974028787,10,RiskOnly,,10.0
2025-10-23,1145781.0084890074,0.0055083087435841005,0.0003705496174100234,0.005135718024476654,0.3705496174100234,10,RiskOnly,,10.0
2025-10-30,1119554.2162045485,-0.022843758885167098,4.72015522767773e-05,-0.022889882176564624,0.0472015522767773,10,RiskOnly,,10.0
2025-11-07,1142436.2139592434,0.020629599301578594,0.00018724639212674743,0.020438490091411632,0.18724639212674743,10,RiskOnly,,10.0
2025-11-14,1147609.930777675,0.004736789024903265,0.00020713767418325402,0.00452867018325831,0.20713767418325402,10,RiskOnly,,10.0
2025-11-21,1156659.5909013492,0.00809362265044622,0.00020629437846236346,0.00788565860312973,0.20629437846236348,10,RiskOnly,,10.0
2025-11-28,1146506.9629445807,-0.008738305533780966,3.9582190078681386e-05,-0.008777541842589054,0.039582190078681384,10,RiskOnly,,10.0
2025-12-05,1141361.6802282662,-0.0044577307593179905,3.019404088391846e-05,-0.004487790203297037,0.030194040883918458,10,RiskOnly,,10.0
2025-12-12,1136145.6848784813,-0.004538269119483074,3.185131102632733e-05,-0.004569975880688193,0.031851311026327336,10,RiskOnly,,10.0
2025-01-01,1007855.2960613634,0.008864160221584871,0.001,0.00785529606136337,1.0,10,XGB_EqualWeight,,10.0
2025-01-08,983353.2858199799,-0.023704604246768568,0.00062115992952562,-0.02431103982599081,0.62115992952562,10,XGB_EqualWeight,,10.0
2025-01-15,986972.6635700383,0.004895046015709337,0.0012084819879191664,0.0036806484528502104,1.2084819879191664,10,XGB_EqualWeight,,10.0
2025-01-22,976285.3802011462,-0.010033635717044076,0.0008027668530911128,-0.010828347899965562,0.802766853091113,10,XGB_EqualWeight,,10.0
2025-01-29,1011698.3411623338,0.03690468918618994,0.0006090472036223746,0.036273165284818054,0.6090472036223746,10,XGB_EqualWeight,,10.0
2025-02-04,974053.5712675538,-0.03641377003175328,0.0008257804425121213,-0.03720948069513508,0.8257804425121212,10,XGB_EqualWeight,,10.0
2025-02-11,966424.7669853789,-0.007015903870228435,0.0008218795146138633,-0.007832017157174853,0.8218795146138634,10,XGB_EqualWeight,,10.0
2025-02-18,945433.7720610476,-0.020737693616441177,0.0010033716326436285,-0.021720257635583606,1.0033716326436286,10,XGB_EqualWeight,,10.0
2025-02-25,946879.5719798664,0.0023440964661192165,0.0008129457898135073,0.0015292450529527102,0.8129457898135073,10,XGB_EqualWeight,,10.0
2025-03-05,948266.3981408748,0.002481403473957755,0.0010142588709041772,0.0014646278175678429,1.0142588709041773,10,XGB_EqualWeight,,10.0
2025-03-12,964263.6429403167,0.017903756103759827,0.001015583196501028,0.016869990153405512,1.0155831965010278,10,XGB_EqualWeight,,10.0
2025-03-21,982232.5880038197,0.01925317933678894,0.0006066120486173964,0.01863488807761171,0.6066120486173965,10,XGB_EqualWeight,,10.0
2025-03-28,935908.8919562422,-0.046392400830691516,0.0008066582518553636,-0.047161636269593354,0.8066582518553637,10,XGB_EqualWeight,,10.0
2025-04-07,987933.9846908853,0.05708115133755909,0.001412735927948652,0.05558777481630717,1.412735927948652,10,XGB_EqualWeight,,10.0
2025-04-16,1020666.8753485903,0.03459228747752707,0.0014108142255762172,0.033132669960682426,1.4108142255762173,10,XGB_EqualWeight,,10.0
2025-04-24,1027489.8380918658,0.007706982510594873,0.0010143562482734254,0.006684808636456596,1.0143562482734254,10,XGB_EqualWeight,,10.0
2025-05-02,1016946.2065201561,-0.009458367912925314,0.0008108447600710441,-0.010261543404935347,0.8108447600710442,10,XGB_EqualWeight,,10.0
2025-05-09,1048617.182224472,0.03218093435242242,0.001005364456151058,0.031143216328707757,1.005364456151058,10,XGB_EqualWeight,,10.0
2025-05-16,1038206.746068421,-0.009310633447940031,0.0006229422155725767,-0.009927775676884187,0.6229422155725767,10,XGB_EqualWeight,,10.0
2025-05-23,1034006.3730653421,-0.0030426927497635425,0.0010061649926888805,-0.0040457962915241286,1.0061649926888805,10,XGB_EqualWeight,,10.0
2025-05-30,1041575.8831401132,0.007732243610540701,0.00040852059348925573,0.0073205642363025625,0.40852059348925573,10,XGB_EqualWeight,,10.0
2025-06-06,1030665.8878426139,-0.010268697811714356,0.00020794588362070413,-0.010474508361895007,0.2079458836207041,10,XGB_EqualWeight,,10.0
2025-06-13,1045428.1095819897,0.0153473509086679,0.0010088729814504125,0.014322994399548872,1.0088729814504125,10,XGB_EqualWeight,,10.0
2025-06-20,1066008.4855776476,0.020508733023899106,0.0008061255786271688,0.01968607483099616,0.8061255786271688,10,XGB_EqualWeight,,10.0
2025-06-27,1055748.0945781826,-0.008625311378065437,0.001008442403934323,-0.009625055652258907,1.0084424039343232,10,XGB_EqualWeight,,10.0
2025-07-04,1045121.5283677093,-0.009466463615340204,0.000604697998278278,-0.010065437262019472,0.604697998278278,10,XGB_EqualWeight,,10.0
2025-07-11,1026720.6120555617,-0.01699164647812812,0.0006254660279114274,-0.017606484808409206,0.6254660279114275,10,XGB_EqualWeight,,10.0
2025-07-18,1006466.4074036351,-0.01874397431315744,0.0010018899565781157,-0.019727084870124867,1.0018899565781159,10,XGB_EqualWeight,,10.0
2025-07-25,998345.9957052206,-0.007266157206597068,0.0008079526814688129,-0.008068239176866832,0.8079526814688129,10,XGB_EqualWeight,,10.0
2025-08-01,996429.7410786357,-0.001109163059419549,0.0008111660269807406,-0.0019194293710080856,0.8111660269807406,10,XGB_EqualWeight,,10.0
2025-08-08,1017256.9255732425,0.021527484591149504,0.000612489859175472,0.020901809365968305,0.6124898591754719,10,XGB_EqualWeight,,10.0
2025-08-18,1026144.3272530144,0.009757968029167507,0.001011463963101516,0.008736634233051488,1.011463963101516,10,XGB_EqualWeight,,10.0
2025-08-25,1012510.9659729223,-0.012478465862668542,0.0008177459024577669,-0.013286007550798118,0.8177459024577669,10,XGB_EqualWeight,,10.0
2025-09-02,1015064.2621049795,0.003131012628941887,0.0006073643180099177,0.0025217466455820237,0.6073643180099177,10,XGB_EqualWeight,,10.0
2025-09-09,1037228.8017213695,0.022463972929720022,0.0006145649797184703,0.02183560237893367,0.6145649797184702,10,XGB_EqualWeight,,10.0
2025-09-16,1034890.6039771505,-0.0014398454327702037,0.0008156027398581188,-0.002254273830748388,0.8156027398581188,10,XGB_EqualWeight,,10.0
2025-09-23,1012573.0150033548,-0.02077141664443327,0.0008105876729660655,-0.021565167263117302,0.8105876729660655,10,XGB_EqualWeight,,10.0
2025-09-30,1044210.846389922,0.032077168604121464,0.0008063165641531783,0.03124498768759154,0.8063165641531783,10,XGB_EqualWeight,,10.0
2025-10-08,1056703.3363175117,0.012784384865240472,0.0008104533612620568,0.011963570356292808,0.8104533612620567,10,XGB_EqualWeight,,10.0
2025-10-15,1081272.9361742341,0.02386806960116883,0.0006025085285230755,0.02325118035715179,0.6025085285230756,10,XGB_EqualWeight,,10.0
2025-10-23,1087462.7729057528,0.006334919033233799,0.0006064938855544577,0.0057245830580201496,0.6064938855544577,10,XGB_EqualWeight,,10.0
2025-10-30,1059438.7708778875,-0.025173990937019775,0.0006114819269531582,-0.025770079423485637,0.6114819269531582,10,XGB_EqualWeight,,10.0
2025-11-07,1095088.7739988123,0.034493974598895694,0.000815935019504203,0.03364989473755431,0.815935019504203,10,XGB_EqualWeight,,10.0
2025-11-14,1101562.5365842762,0.006926586522535638,0.0010079720355657888,0.005911632681453227,1.0079720355657888,10,XGB_EqualWeight,,10.0
2025-11-21,1110725.592703419,0.008728654852918183,0.000406868373375045,0.008318235065941426,0.406868373375045,10,XGB_EqualWeight,,10.0
2025-11-28,1115314.1344711324,0.005138827941423951,0.0010025550318173123,0.004131120951796241,1.0025550318173122,10,XGB_EqualWeight,,10.0
2025-12-05,1110667.3833529206,-0.003157929921548619,0.0010115805742975288,-0.004166315995282499,1.0115805742975288,10,XGB_EqualWeight,,10.0
2025-12-12,1097917.7985550058,-0.010878854763041734,0.0006069588522282875,-0.011479210598069445,0.6069588522282875,10,XGB_EqualWeight,,10.0
2025-01-01,1015255.9026607242,0.01627217483555965,0.001,0.015255902660724185,1.0,10,XGB_Risk,conservative,10.0
2025-01-08,984258.3508139749,-0.029334462818629836,0.0012334829962056756,-0.030531762253745875,1.2334829962056755,10,XGB_Risk,conservative,10.0
2025-01-15,975011.3979318223,-0.008198363333644876,0.0012063701351298236,-0.00939484320809203,1.2063701351298235,10,XGB_Risk,conservative,10.0
2025-01-22,952524.5425462082,-0.02267224070464513,0.0004000000000000002,-0.02306317180836326,0.40000000000000013,10,XGB_Risk,conservative,10.0
2025-01-29,998790.6604135016,0.04983189883952166,0.0011999999999999997,0.04857210056091432,1.1999999999999997,10,XGB_Risk,conservative,10.0
2025-02-04,966942.6290777856,-0.03069957185359229,0.0012246164005658478,-0.031886593054975876,1.2246164005658478,10,XGB_Risk,conservative,10.0
2025-02-11,954729.7425069726,-0.011036928804372792,0.0016112695432773912,-0.012630414880416385,1.6112695432773911,10,XGB_Risk,conservative,10.0
2025-02-18,941528.9078383711,-0.013026429809497309,0.000810909847070742,-0.013826776396363427,0.8109098470707419,10,XGB_Risk,conservative,10.0
2025-02-25,944808.9956486891,0.004681822147399206,0.0011924505629634795,0.003483788742980387,1.1924505629634794,10,XGB_Risk,conservative,10.0
2025-03-05,953120.7299235468,0.009221773663606658,0.0004206305865221046,0.008797264117019754,0.4206305865221046,10,XGB_Risk,conservative,10.0
2025-03-12,970904.8716139048,0.019492292518945575,0.0008175023218295811,0.018658855202724034,0.817502321829581,10,XGB_Risk,conservative,10.0
2025-03-21,984871.9884583127,0.015604395026817208,0.0011999999999999997,0.014385669752785102,1.1999999999999997,10,XGB_Risk,conservative,10.0
2025-03-28,949322.3595441547,-0.03531872458993479,0.0008054061803229492,-0.03609568485119197,0.8054061803229492,10,XGB_Risk,conservative,10.0
2025-04-07,1009057.2534265487,0.06465222603746423,0.001623540982690895,0.06292371951617937,1.6235409826908949,10,XGB_Risk,conservative,10.0
2025-04-16,1040338.2248889718,0.03226401546357138,0.0012243191694833444,0.03100019484147154,1.2243191694833446,10,XGB_Risk,conservative,10.0
2025-04-24,1038748.477230972,7.20086616174953e-05,0.0016000000000000003,-0.0015281065522411152,1.6000000000000003,10,XGB_Risk,conservative,10.0
2025-05-02,1018048.3167880693,-0.01897218556511726,0.0009742801642369419,-0.019927981505285852,0.9742801642369417,10,XGB_Risk,conservative,10.0
2025-05-09,1045732.4366658902,0.02892591126935673,0.001683877465597106,0.027193326113601257,1.683877465597106,10,XGB_Risk,conservative,10.0
2025-05-16,1035852.4055745903,-0.00795854985898825,0.0015013518962059028,-0.009447953171272339,1.501351896205903,10,XGB_Risk,conservative,10.0
2025-05-23,1034218.4887193671,-0.0007727518322314664,0.0008052349564837126,-0.0015773645419271398,0.8052349564837127,10,XGB_Risk,conservative,10.0
2025-05-30,1040223.9724325469,0.0062163772599044265,0.00040706247686168824,0.005806784329118075,0.4070624768616882,10,XGB_Risk,conservative,10.0
2025-06-06,1032327.0359062296,-0.007556121568087937,3.5721640489679955e-05,-0.007591573291519493,0.035721640489679955,10,XGB_Risk,conservative,10.0
2025-06-13,1052415.7293132509,0.020695672644668983,0.0012109888916752422,0.019459621523315374,1.210988891675242,10,XGB_Risk,conservative,10.0
2025-06-20,1078849.8734882872,0.026349206555120297,0.001199999999999999,0.025117587507254235,1.199999999999999,10,XGB_Risk,conservative,10.0
2025-06-27,1067382.2960467297,-0.009430332487633808,0.0012105301121808601,-0.010629446898370531,1.21053011218086,10,XGB_Risk,conservative,10.0
2025-07-04,1064467.9047604206,-0.0019264845810659237,0.0008054771501498394,-0.002730409991905658,0.8054771501498393,10,XGB_Risk,conservative,10.0
2025-07-11,1045577.4527226327,-0.01617076806429807,0.0016015096731001222,-0.017746380095921777,1.6015096731001224,10,XGB_Risk,conservative,10.0
2025-07-18,1020549.1099982844,-0.022373136772266267,0.0015999999999999999,-0.02393733975343071,1.5999999999999999,10,XGB_Risk,conservative,10.0
2025-07-25,993782.598973475,-0.025057627202107025,0.0011999999999999997,-0.026227558049464528,1.1999999999999997,10,XGB_Risk,conservative,10.0
2025-08-01,995668.5521177128,0.002707031607930732,0.0008070945465762449,0.0018977522309062689,0.8070945465762449,10,XGB_Risk,conservative,10.0
2025-08-08,1027301.2127491055,0.032193312065668334,0.0004098458615778173,0.031770271908369896,0.4098458615778173,10,XGB_Risk,conservative,10.0
2025-08-18,1035283.9293850417,0.008601149611164427,0.0008234959652841772,0.0077705706338786484,0.8234959652841772,10,XGB_Risk,conservative,10.0
2025-08-25,1022540.5714905992,-0.011501245917409753,0.0008171992637605043,-0.01230904637147423,0.8171992637605043,10,XGB_Risk,conservative,10.0
2025-09-02,1011525.278787915,-0.009974808551330261,0.0008057031439819998,-0.010772474960701772,0.8057031439819997,10,XGB_Risk,conservative,10.0
2025-09-09,1026423.1654575228,0.015540573200094165,0.0007999999999999991,0.014728140741534057,0.7999999999999992,10,XGB_Risk,conservative,10.0
2025-09-16,1019162.8711025779,-0.005482164386402477,0.0015999999999999999,-0.00707339292338427,1.5999999999999999,10,XGB_Risk,conservative,10.0
2025-09-23,988894.7553573756,-0.027754506694158243,0.0019999999999999996,-0.02969899768076989,1.9999999999999998,10,XGB_Risk,conservative,10.0
2025-09-30,1027343.8151631937,0.03971261114659197,0.0007999999999999996,0.03888084105767464,0.7999999999999996,10,XGB_Risk,conservative,10.0
2025-10-08,1037924.9665867997,0.011523820880287694,0.0012103498594163852,0.01029952316588889,1.2103498594163853,10,XGB_Risk,conservative,10.0
2025-10-15,1055591.223889445,0.01825494777091996,0.0012120753227930522,0.017020746076414905,1.212075322793052,10,XGB_Risk,conservative,10.0
2025-10-23,1051651.2693496807,-0.002133095974616861,0.0016027853077918441,-0.003732462387520563,1.6027853077918441,10,XGB_Risk,conservative,10.0
2025-10-30,1016937.1474125778,-0.031843410898932945,0.0012040884586799782,-0.0330091570740646,1.2040884586799783,10,XGB_Risk,conservative,10.0
2025-11-07,1066472.5716392838,0.04956526077947254,0.0008144819192814177,0.04871040885146183,0.8144819192814177,10,XGB_Risk,conservative,10.0
2025-11-14,1073709.4078650502,0.008007655607977338,0.0012121801588551562,0.006785768727875174,1.2121801588551562,10,XGB_Risk,conservative,10.0
2025-11-21,1078469.4897760104,0.00564675250429536,0.0012066333626811702,0.00443330558165167,1.20663336268117,10,XGB_Risk,conservative,10.0
2025-11-28,1084536.3427368265,0.006837560082592509,0.0012038998849915753,0.0056254284598038495,1.2038998849915754,10,XGB_Risk,conservative,10.0
2025-12-05,1069551.194660171,-0.0122366795867338,0.0015999999999999996,-0.01381710089939503,1.5999999999999996,10,XGB_Risk,conservative,10.0
2025-12-12,1062066.0087401727,-0.006199071990042215,0.0008043505505579329,-0.0069984363136320615,0.8043505505579329,10,XGB_Risk,conservative,10.0
2025-01-01,1015255.9026607242,0.01627217483555965,0.001,0.015255902660724185,1.0,10,XGB_Risk,moderate,10.0
2025-01-08,984258.3508139751,-0.029334462818629614,0.0012334829962056756,-0.030531762253745653,1.2334829962056757,10,XGB_Risk,moderate,10.0
2025-01-15,975011.3979318226,-0.008198363333644876,0.0012063701351298236,-0.00939484320809203,1.2063701351298235,10,XGB_Risk,moderate,10.0
2025-01-22,952524.5425462085,-0.02267224070464513,0.0003999999999999998,-0.02306317180836326,0.3999999999999998,10,XGB_Risk,moderate,10.0
